username,date,review_text,rating,source
siytherin,,it wouldve been 5 stars if they hadn't gotten back together in the end,160.0,ltbx
haruchiyo,,dapat hindi na binalikan ni jo yung kupal ,200.0,ltbx
nerdyguitar,,Someone recommended me this movie saying it was a comedy. Safe to say that this is NOT a comedy.,,ltbx
anormalyingmi_,,ANG TANGA-TANGA!,100.0,ltbx
vonsrael,,PAGOD NA PAGOD NA AKO!!!!,200.0,ltbx
chinchilia00,,"I can’t with the acting, but still….. i love this film  (pero antanga mo pa rin, jo!)",140.0,ltbx
sugarfrie,,top 1 marupok goes to george,140.0,ltbx
whatsthebudget,,BUDGET: UNKNOWN,,ltbx
yremeap,,palibhasa kasi alam na alam mo kung pano ako kunin! | lakas din ng iyak ko dito ehhh,160.0,ltbx
ubecheesypie,,They shouldn’t have gotten back together. The romanticization of toxic relationships in Filipino cinema is so normalized.,140.0,ltbx
channkyo,,hanggang kailan?,140.0,ltbx
marc_mp4,,absolute cinema ,200.0,ltbx
makeoutcreeks,,"Kung low blood ka, panoorin mo to",80.0,ltbx
rayniiiee,,She loves the movie and so i love it too,200.0,ltbx
viviryp,,"yk what? i get her, i understand",100.0,ltbx
vitothesecond,,"the amsterdam storyarc was unnecessary, yet it gave us with the most beautiful scene in the film.",160.0,ltbx
rayaanmn,,primo pmo,120.0,ltbx
franniesyt,,half a star lang yung movie pero nagiging one star buo pag haters din mga kasama mong manood,,ltbx
clip2maniac,,Primo apply ka sa tupad nang magkasilbi ka,,ltbx
ebbimae,,lesson learned: love isn't always better the second time around,160.0,ltbx
qruezia,,QUE FILME BOM MDS!!!!!! ,200.0,ltbx
adified,,"2 stars lang kasi dapat di na sila nagkabalikan,, realistically speaking",80.0,ltbx
146279385,,pati ako napagod kay primo,120.0,ltbx
frogiel,,It's no use Jo,120.0,ltbx
seealon,,idgaf rage was the realest and rawest emotion in this movie,120.0,ltbx
kashhapcjb_,,"thank you lord kasi hindi ako kasing tanga ni george pagdating sa pagibig kasi again, HINDI TAYO MAPAPAKAIN NG PUTANGINANG PASSION NA YAN PRIMO",160.0,ltbx
poliagape,,bobo ni george at tangina ni primo yis galing taina,100.0,ltbx
onclejzz,,"Napaaga sana pag-hihiwalay n'yo kung naging midwest emo band ka, Primo",120.0,ltbx
zaiofthevalleys,,"i don't like dj but jesus christ this (under sdtg) will always be my fav kath(niel) movie. i can still remember watching this when i was 14, crying at the cinema just because the movie felt sad. but now, after 5 years later; i found myself crying for a different reason. maybe it's bcs i experienced living in together that's why this is so special to me now. i find it so comforting how they find a way back to each other. primo wouldn't be the best choice to be a partner of course, but the way that george made him who he was at the present— the way he changed for the better. yes it would've been nice if it happened when they were together. but as they say, you don't realize how much you love someone until they're gone.i never realized that i would pick up so much from this movie now that i'm rewatching it in another age. both george and primo are flawed. and it may not be the most realistic ending that they'd still end up together; but at the end of the day, maybe if it's really meant to be then it will be¿i now wonder how i'd view this movie if i watch it in another 5 years, maybe it'll change.",200.0,ltbx
theline_,,PUTANGINA,180.0,ltbx
leyyuh,,lintek na passion ‘yan! ,160.0,ltbx
joshram25,,shoutout yearning as the last Jelli event,200.0,ltbx
ellianahxmurcia,,do not let a twink stop u,160.0,ltbx
sxltysmile,,bro how do you cheat on her after making this movie im pissed now,160.0,ltbx
liviholic,,"one of the best filipino films i have ever seen. it does have the silly cliches that a filo film has, but god is it so much more. i truly thought this movie was beautiful and had i not watched it for the first time on philippine airlines and in the comfort of my own home, i know i would've cried",160.0,ltbx
jwwlovr,,tangina ka primo. george shouldn’t have went back to him DI KA MAPAPAKAIN NG PUTANGINANG PASSION NA YAN,160.0,ltbx
kgetb,,katryn bernardo carried,120.0,ltbx
daneahsusi,,self harm,200.0,ltbx
eosaz_,,"“I may not find the reason to stay, but I found the reason to come back”",180.0,ltbx
inmyprison,,that scene never fails to make me cry bruuhhhhhh sakit so much ,140.0,ltbx
daneahsusi,,"“absence makes the heart grow fonder, but presence puts the heart in danger”uy i didnt ask to get called out- i think that’s what makes this time so hard bc THATTTT night was sooooooooo different from all the other times it was like girl whoooo areee weeeeesomething ab this time rewatching really js :( bc like the timing. the last two times i rewatched this, we were js a memory BUT HE CAME BACKKKKKKK!!! HE CAME BACK HE CAME BACK HE CAME BACKKK but then things js ended again like girl don’t play… JO ANOOOO BAAAA!!!????? BAKIT KA UMALIS ULITTTTTTT!!!!!????? jk im not crashing out (yes i am)ok no he actually pisses me off like there’s no way but it’s wtv be like that then i’ll js see u in ab what? 3-4 months??? u always come back anyways so like wtv it’s not that deep ok no more crashing out… mom asked me why i like this movie sm bc it’s corny but i don’t know i just do. ive never been thru what george went thru and he wasn’t a primo type so i don’t get why this movie means sm to me. i think the biggest appeal is the rain and flower field scene. i feel for george when she says whenever he’s around he feels so stupid bc yea. like whenever it came to bro i would always feel like a fool or like idk i js reallyyy not lost myself but like i couldn’t recognize myself bc i liked him sm i completely forget everything and being around him didn’t make it any better!! it’s like when i talk to him I already feel so silly but whenever i see him???? man im so stupid!!!!!!!! n then w the flower field scene, man. i think i like it sm bc i want it to be true in my life. when primos says he found a reason to come back, i want to believe that’s how he feels w me. that’s why he always comes back… idk ig it’s also i showed him this movie n i called him jo it’s like bro. i miss jo n mae",200.0,ltbx
malchiiii,,AHHHHHHH MANNNNNNNN CANT CHOOSE BETWEEN KATHDEN OR KATHNIEL FUCKK,200.0,ltbx
120324,,lowkey ang pogi ni primo,140.0,ltbx
florarith,,tanginamo Primo,120.0,ltbx
kemchii,,tangina mo primo,120.0,ltbx
perwnkle,,primo ,200.0,ltbx
perwnkle,,i miss kathniel,200.0,ltbx
rachitta,,she shouldve left him,40.0,ltbx
euniceajy,,TANGINA gaga ka jo,80.0,ltbx
sknft,,ang tanga lang,140.0,ltbx
cinemapilled,,Mom loved this,160.0,ltbx
yakimzu,,epal lang talaga ang mga lalake,120.0,ltbx
djaynius,,gago darren pwede ka nang maging crispin sa film namin,,ltbx
mother_henn,,yung naglilinis ka lang tapos bigla kang may nakita,160.0,ltbx
darkkn1v3s,,yan ka  na naman eh . palibhasa  kasi alam na alam mo  kung paano ako kunin eh  isang  ngiti  isang  kanta  isang  akap  isang  sorry  wala  umiikot  na ulit yung mundo ko  matalino  akong tao pero pagdating sa 'yo  ewan ko  natatanga ako ,100.0,ltbx
harharlyn,,bakit sila nagkabalikan!! walang forever!!,140.0,ltbx
mojitowsprite,,"my girl kathryn needs a back massage kase SHE FUCKING CARRIED!!anyways, ang moral lesson natin dito ay wag tayong tutulad kay george! dont let the same person ruin us again and again people, tandaan nyo na we deserve waaayyy more than that",120.0,ltbx
summerwestern,,pampatulog,200.0,ltbx
isntchai,,may dahilan kung bakt kau mag ex #walangbalikan,60.0,ltbx
ilovebabyseal,,"BESTTYTT fil romcom I've seen so far. SCRIPT WAS 10/10. kathryn, dj, kathryns bestfriend's actibg also wassssss 100/10. Deserve all the hype. MAY THIS LOVE CHASE ME DOWN VIOLENTLY",180.0,ltbx
filmlauver_,,matagal ko tong pinut off kse alam kong masisira buhay k update k nlang pg bohai p akhaha i2 n nga confirmed na kuhang kuha ni primo ung inis k BWISET THEY CAN NEVER MAKE ME LIKE U PRIMO DI KO KAYANG MAGKARON NG SIMPATIYA PARA SAYO NAKAKAINIS KA bat nman kse niromaticize ang relationship na i2,60.0,ltbx
letshencook,,kath srsly carried the movie… should have left his loser ass ,80.0,ltbx
mwickwa,,jo ano ba,140.0,ltbx
eliivix,,buset,120.0,ltbx
_annieee,,"it's been a years na grabe, inuulit ulit ko ’to mga beh kasi nakakaiyak siya tapos beh yung part na napagod si Jo kay Primo kasi puro banda lang basta tehh sarap ulit ulitin....",200.0,ltbx
sexual_tryst,,"George, linyahan ko yan a",120.0,ltbx
jlbrdmp3,,apaka tanga!!!!!,140.0,ltbx
cgfilmsss,,george tangang-tanga ako sa’yo pero alam kong wala naman akong karapatan kasi sis (medyo same) HAHDHAHS,120.0,ltbx
dolleise,,made me cry so hard. could understand both sides but george’s struggles just really hit me more,180.0,ltbx
iketpascual,,pagod lang ako,140.0,ltbx
zamnyx,,im a defender of this movie and i don’t like it,120.0,ltbx
zharyna,,"watched this multiple times with my friend, it hits, but not that hard",160.0,ltbx
theone13,,"I know that sometimes, letting go is the right thing to do, to break free from the cage, to become who we’re meant to be. But still, I’m afraid of letting go.Can’t we just learn as we go,growing with each step,becoming more whole in the way as we move forward?-ngsb",160.0,ltbx
dyinnn,,"how to unhear queen fyangie's ""umuwi ka na baby (umuwi na)""",100.0,ltbx
sheyaawebster,,buti pa mag silip sa baba ng ref,200.0,ltbx
aquamar1n3,,"first 23 watches ko lagi ko iniisip na ang tanga ni george at na kung ako yon, di ko kayang iwan nmat for a guy na naglasing (i was wrong, nakatatanga pala talaga ang pag-ibig hays)",200.0,ltbx
yabaduemjayy,,Kasi naiyak ako,180.0,ltbx
sseraphimzz,,TANGINA MOO DANIELLL,160.0,ltbx
suekii,,the apartment that we won't share tangina mo kasi primo eh puro ka passion hindi ka naman kakastahin nyan,100.0,ltbx
pepsicola0428,,Wtf ka Primo why didnt you open up??,120.0,ltbx
discovering29,,kathryn you will always be a star,140.0,ltbx
elijang27,,comfort movie !!! got me screaming and shii,160.0,ltbx
drinex,,3 stars lang kasi binalikan pa talaga amputa bobo,120.0,ltbx
miziminded,,shit made me cry when she was reading the letterwith that being said she should nawt have went back to him...,120.0,ltbx
frizzyber,,i luv the soundtracks hehehe bakit ka muna bumalik jo,160.0,ltbx
cassiofiea,,"""PURO KA PASSION""Will never be george",80.0,ltbx
yoonzinos,,"“how could you give up so easily?” okay direk, cut. masakit na poh,,, xdddbest kathniel movie, no one can prove me wrong.the acting, the lines, tangina lahat, ang ganda. ",200.0,ltbx
vivianea,,D ko maalala tong movie na to ksi bata pa ako nung napanood ko. Foreshadowing pla sha,100.0,ltbx
infues,,putangina parin ni dj at primo,40.0,ltbx
spicypisces012,,Acting skills ni Darren parang role playing sa school eh,180.0,ltbx
aelvrii,,tanginamo primo,160.0,ltbx
ra11nview,,"This is Kathryn Bernardo's best performance yet in a KathNiel movie! You can tell how she's put so much effort here.However, this movie is ultimately about forgiving a manipulator. Primo's just an a-hole. He could be forgiven, but he shouldn't have ended up with George again.",120.0,ltbx
frrancesca_a,,hahahahhaah matuon kmi d dpat mu,,ltbx
machky,,kala ko full on angst film siya dahil sa mga naririnig ko but fluff pala,120.0,ltbx
xinematiqal,,gets ko sya but would i do this to myself? fuck nah,80.0,ltbx
wannabenwyorker,,tangina ni primo hindi niya deserve mabalikan,120.0,ltbx
erofebsunrise,,George's monologue is what gives this film 3.5/5 stars,140.0,ltbx
icedcararmelle,,tangina mo daniel padilla,180.0,ltbx
ninyyowww,,forever and always fave kathniel movie <3,200.0,ltbx
newyorklunatic,,allat for a bitch named PRIMO,120.0,ltbx
chasemxm,,"hate to admit pero parehas kaming tanga ni George na kayang i-give up lahat para lang sa taong mahal n’ya, lol. kakaawa.",200.0,ltbx
jaskywalker,,paka tanga ni george jusko !! tho di ko rin sya masisisi kasi nagmahal lang naman sya. pero putangina naman kasi oh bat naman ganun JUSKO POOOO [in arman salon's voice],200.0,ltbx
rapaeng95,,Bobo ni George pota. What the fuck is the message of this movie? Hahaha gaslighting pa gago. Stockholm syndrome is real.,80.0,ltbx
coffeuu,,cedih,200.0,ltbx
janareviews,,puro na lang passion passion! mapapakain ba tayo ng passion na yan,,ltbx
cyclone_176,,what was amsterdam for,140.0,ltbx
jojunell,,PUTANGINA,200.0,ltbx
vandyne1,,"""i needed you to fight for us that night because i was to tired fighting alone yung kahit na sabihin kong umalis ka di ka aalis kasi kilala mo ko e alam mong nasabi ko lang yon kasi pagod ako.""""how can u give up so easily, how did u not find a reason to stay.""",160.0,ltbx
daneahsusi,,umuwi ka na jo miss na kita :( #relapsing,200.0,ltbx
stphngx22,,"""Palibhasa kasi, alam na alam mo kung paano ako kunin""I just hate this movie. I mean, just from the get go— in the debate, Primo already voiced out how he views women and you expect him to get better. Jusme.",60.0,ltbx
madalingaraw,,my first kathniel kasi gusto ko ibingewatch mga kathniel movies,140.0,ltbx
daneahsusi,,time travels real and it’s thru this movie. a piece of me deadass DIESSSS whenever i rewatch this. like i need this taken away from me. like it’s SICK EN ING how much this movie effects me like i actually cannot. im too emotionally attached to this movie ngl like it might js be to the point where it’s not healthy and i seriously need to stop rewatching bc of what it makes me feel n everything it brings back,200.0,ltbx
ambot971,,Law ay,80.0,ltbx
tokyonomad,,may we never run out of reasons to stay,,ltbx
ddoewn,,"as a med student, may this love never find me ",100.0,ltbx
sseju,,okay na sana kaso nagsalita pa si darren,120.0,ltbx
nikilikili,,potangina nmn,60.0,ltbx
discredite,,"Bakit ba sila nagkabalikan eh andaming signs na they're much better na hindi sila endgame?????? Okay na eh kaso nagkabalikan! Also, I can't blame George for being stupid at first pero atleast narealize niyang pagod na rin sya. Good for Primo na nag-improve sa buhay pero shet, saan kumuha ng lakas ng loob makipagbalikan? Siguro nga tama si George na madali parin talaga siyang makuha ni Primo. ",120.0,ltbx
