movie_name,review_text,date,topic
Hows of Us,"This movie isn't just a ""movie"" it's an emotional rollercoaster. The film portrays the struggles of a long-term relationship facing an unexpected Crisis, moment of heartbreak,the unspoken tension, and the agonizing process of trying to rebuild the trust this movie makes you feel everything is real. It shows that being in a relationship is not all about ""love"", ""spark"", and ""kilig"" There are times that you'll have a fight and you'll just throw hurtful words at each other. Not all the time it's all about love, but it's all about sacrifices and devotion . You'll sacrifice everything for your loved ones, until you get drained,tired, and until you don't have anything to yourself anymore because you give them all. ""The Hows of us"" hit me hard when the raining scene started. I found myself completely absorbed in the character's struggles, almost thinking that i’m part of it, the way they delivered everything it will make you realize that everyone’s in relationship experience all the struggles and burden.",2025-05-29,9
Hows of Us,rewatched this over and over again and still cried multiple times tho i already know what will happen. romanticizes the idea of getting back w ur ex (don’t). p.s. fuck primo,2025-05-29,-1
Hows of Us,Carried by kathrin bernardo's acting. That's the only way I'll put it. And putangina wag kayong sasabak sa ganyang rs HWHAHAAH,2025-05-29,6
Hows of Us,"i feel like what gets on my nerves with this one is that they got back together from a letter written two years ago, after the whole conversation they had in amsterdam about growth. Why didnt they get back together after that? It doesn't make sense to me. Primo was still up to no good regardless if he was aware of it or not. Regression indicator: George folding just bcos old primo said he was sorry while still being useless.",2025-05-28,4
Hows of Us,I would never sacrifice my career and dreams over a man.,2025-05-28,20
Hows of Us,may god bless me and never let me fall in love with a man that could ruin me like this,2025-05-28,-1
Hows of Us,This was so serious to 2018 me (always a George girl),2025-05-28,14
Hows of Us,"ts pmo WHERES THE SELF RESPECTi would never fucking forgive anyone who set me back, like not making it to NMAT? HELLO? BOBO BA TAYO??",2025-05-28,-1
Hows of Us,ano bayan primo,2025-05-28,37
Hows of Us,"guilty pleasure ko tlga mga to … I LOVE ANGST GIVE ME THE ANGST GIVE ME THE TEARS!!! but! I still stand by the fact that they should’ve broken up :) this is “love until u have nothing left to give” at its finest & going back to the person that hurt u (NEVER DO THAT) I love u George u r so strong girl codedalso, why tf is ‘Malay Ko’ so good ?!?!?!? this movie ruined ‘Hanggang Kailan’ for me",2025-05-28,-1
Hows of Us,maganda ang development. nice. hahahahahahahahahahahahaha kakainggit,2025-05-28,1
Hows of Us,"Pabigat lang naman si primo sa relationship nila. Bumalik lang kasi alam na worth it si jo. Imagine her life sana without this pabigat. People really often romanticize this, I mean oo reality talaga pero ugh wag na kayo bumalik sa taong gago please.Ang sakit sa puso when u see the girl giving up everything para lang sa lalaki. yung scene na sinukaan ni primo si jo… itama ang lahat ng mali kaya bumalik ? ulol.“what makes that sorry different from all your sorrys before ?” hahasi mikko lang talaga may sense.“hindi na ‘ko tanga” “hindi ka naman masaya” - kapag puso ginamit, tanga. pag utak, hindi masaya.",2025-05-28,5
Hows of Us,"kainis hahahah, bakit kasi nakakakilig ibang scenes kahit ang toxic talagarewatched w frens",2025-05-27,-1
Hows of Us,"jo dapat iniwanan mo na lang sya nung gumulong sya sa olivarez tagaytay jusko beh. never jeopardize your future for your significant other especially kung wala naman kwentang jowa, di na nga nagliligpit ng plato, pabigat pa",2025-05-27,-1
Hows of Us,gets na gets kita jo,2025-05-27,0
Hows of Us,IN MY 16 YRS OF LIFE BAKIT NGAYON KO LANG TO PINANOOD  HINDI AKO SUPER DUPER FAN NG KATHNIEL PERO HINDI AKO MAKATIGIL KAKAEYAK,2025-05-27,15
Hows of Us,"jo >>> carsonjo is sooo me, she gets me and she will always be a movie character i'll run back to",2025-05-27,3
Hows of Us,Personally one of the most relatable movies I’ve ever watched tz made me cry allat,2025-05-27,-1
Hows of Us,never fails to make me cry,2025-05-26,16
Hows of Us,I miss kathniel 14th anniv na sana eh,2025-05-25,3
Hows of Us,so realistic.. a must tryyy,2025-05-25,0
Hows of Us,relate kay george (tanga),2025-05-25,14
Hows of Us,tangina mo primo,2025-05-25,36
Hows of Us,"Le doy 3 estrellas por la buena cinematografía y actuación de Kathryn, sin embargo, esta película es de verdadero terror, retrata mi peor pesadilla y es un discurso de mucho cuidado el querer transmitir que a quien te falla hay que otorgarle una segunda oportunidad porque “te hace feliz”; no gente, si hacen de lado tus sueños poniéndote en una situación en donde te desvivas por la relación, favor de correr lo más rápido que se pueda. Nadie que te haga esto merece una segunda vez, por más que duela, miles de personas más con otra mentalidad te acompañan en tu propio camino hacia el éxito, no te lo estropean.",2025-05-22,2
Hows of Us,dapat hindi bumaba sa jeep si george! nakakairita,2025-05-25,-1
Hows of Us,may pesteng dumalaw,2025-05-25,0
Hows of Us,kung may movie yung the apartment we wont share siguro eto na yon,2025-05-25,-1
Hows of Us,Me when I’m meant to be doing an essay but instead I’m crying over this movie ,2025-05-24,-1
Hows of Us,ito ang literal na multo,2025-05-24,1
Hows of Us,"tangina mo primo at wag niyo na ein bigyan ng acting roles si darren, tnx. isa ka pa george di ka na dapat bumalik kay primo.",2025-05-22,-1
Hows of Us,primo kuhang kuha mo inis ko beh,2024-08-15,1
Hows of Us,what is filos obsession with amsterdam,2025-05-23,19
Hows of Us,pasaway talaga si darren!!!!,2025-05-24,24
Hows of Us,the bakit bumalik pa si kathryn sa mukhang alipunga of us,2025-05-24,1
Hows of Us,"JUSKO. wala na ako letterboxd, pero napa-dl ako bigla para lang i-rate tong movie na 'to HAHSHWWJJSS. tangina! wala pa ata sa kalahati movie naiinis na agad ako xd. jesus, never sacrifice ur own future for a guy who only thinks of himself!!! like never!!!!",2025-05-24,6
Hows of Us,,2025-05-23,-1
Hows of Us,tumawid kana baby,2025-05-23,-1
Hows of Us,Yes!,2025-05-23,0
Hows of Us,Maganda naman sana kung di niya lang binalikan si Daniel. Si Kath lang nagdala ng movie tbh,2025-05-23,-1
Hows of Us,tangahan mo pa jo,2025-05-23,18
Hows of Us,Di ko alam pero galit ako kay primo,2025-05-22,1
Hows of Us,why lol,2018-12-28,26
Hows of Us,why do they have to go back together,2025-05-22,13
Hows of Us,ayoko na pala magkaroon ng primo sa buhay kopagod na pagod na pagod na pagod na akohehehaha same,2025-05-22,1
Hows of Us,fuckass ending,2025-05-22,22
Hows of Us,tangina neto ni primo you are a hell of a problem talaga,2025-05-22,18
Hows of Us,"ang real nung inuuna yung boyfriend above anything else sa totoo lang, mali lang sa part na sa gitarista, feel ko bahista pwede pa. panget ng amsterdam scene ang irrelevant lagi namang nawawala mga tatay dapat hinayaan nalang",2025-05-22,-1
Hows of Us,"kathryn carried the movie, ninonormalize ng filipino movie ang toxic relationship and its not good.. pero i cried on the scene they were in the rain hahah mabilis rin kasi ako makuha",2025-05-21,-1
Hows of Us,tanga amp,2023-11-16,17
Hows of Us,jo ano na jo,2025-05-21,0
Hows of Us,"my comfort movie for some reason no matter how many times i rewatch, ‘ulan & umbrella’ scene will always get me. also when george hopped of the jeepney for primo— sobrang sakit. great film, great potential, although it felt like it got lazy adding in the darren dillema / amsterdam. wala namang tulips HAHAHAHA",2025-05-21,-1
Hows of Us,TANGINA MO PRIMO,2025-05-21,17
Hows of Us,"I may not have found a reason to stay, but I found a reason to come back",2025-05-20,29
Hows of Us,fav horror movie,2024-11-05,-1
Hows of Us,DAPAT NAG DOCTOR KA NA LANG GEORGE!!!,2025-05-20,-1
Hows of Us,LINTIK NA PASSION NA YAN,2025-05-20,23
Hows of Us,huhu tangina,2025-05-19,17
Hows of Us,"Primo was so focused on his problems that he became everything but of the man George fell inlove with. Everything but the man he promised. Only until George was tired of it all that Primo realized it. Holy relatable movie. Kathniel's best movie ever I think, at least double the quality of Barcelona and Barcelona was a good movie. Hope I'll get the chance to watch this with you in the future. Like Primo, I'll be better and be the man you once fell in love with, a better man that you once fell in love with.",2025-05-19,4
Hows of Us,"ang sulat sa ilalim ng ref, dam",2025-05-19,0
Hows of Us,"Happy birthday Jo. Pasensya ka na kung 'to munang lumang record ni tita lola regalo ko sayo ha. Wala e. Wala pa. I know that lately I've been falling short of the man I promised I'd become. The man you deserve. Nakikita ko kung paano ka nahihirapan Jo. It crushes me. Kasi ang totoo, hindi ko na rin talaga alam kung paano e. Paano pa ba ako makakabangon. Paano ko ba matutupad mga pangarap natin. Paano ko pa ba matutupad…",2025-05-19,-1
Hows of Us,tangina talaga ni primo,2025-05-18,18
Hows of Us,"""I needed for you to fight for us that night because I was so tired fighting alone""Napa what if nalang talaga ako sa part na what if George read the letter in the vinyl record on her birthday? Would it change the trajectory of their story? Would it be enough to convince her to continue fighting even though she's drained and exhausted of everything? Would they still be together? And if she did, would it be worth it? But I also realized that it's good narin na hindi niya nabasa kasi after ending things with Primo, she had a better life. Kahit mahirap at masakit para sa kanya. This made me realize that sometimes you have to lose what you thought you needed in order to make space for what you truly deserve.Maraming pagkakamali si Primo, and of course may mali din si George. Lalo na sa part na she has all the reason to walk away and leave Primo before, but she just can't kasi sobrang mahal niya. It's not her fault for loving someone at their worst. Pero sana hindi niya kinalimutan yung self worth niya. Nakakahinayang lang talaga yung years na nasayang niya taking care of Primo only to end up sacrificing her opportunity to become a doctor This reminded me that you can love someone with all your heart but do not forget your own worth in the process. You don't have to shrink your worth just to fit someone else's comfort or expectation. Girl, you do you! Ang pinaka takeaway ko sa movie na 'to is to choose wisely between love and life's priorities. Know when to stop and walk away kasi walking away is not just about giving up on love, but choosing to honor your worth and the future you've worked so hard for. Also, hindi ibigsabihin na may natapos ay tapos na. The end is just the beginning of something better. To my girlies, I hope we won't experience what George had gone through. I hope we don't meet the Primo in our life that will make us choose between love or career. I hope we get the love that we truly deserve. ",2025-05-18,-1
Hows of Us,Sana makita uli ni Kath yung letter ni DJ sa ilalim ng ref,2025-05-18,38
Hows of Us,"Paminsan-minsan, napapanaginipan ko na ipinagluluto kita ng paborito mong pagkain—napapanaginipan ko yung mga pinangarap kong gawin kasama ka, mga bagay na hindi ko na talaga magagawa.Alam mong mahal kita. Andaming dahilan para sukuan ka, pero tiniis ko—Hinintay ko lang naman na lumaban ka.I didn’t fight for us that night because I was so tired of fighting alone.Matalino akong tao e, pero pagdating sa’yo, ewan ko, natatanga ako.Isang beses sa napakaraming beses na pwede akong sumuko, pero ‘di ko ginawa. Pero isang beses lang pala yung kailangan mo para sumuko.Isang beses lang ako napagod, iniwan mo na ‘ko?",2025-05-18,5
Hows of Us,a classic for me idc idc idc!!! kathryn bernardo's chokehold on me after all these years needs to be studied....,2025-05-18,12
Hows of Us,fuck U primo the only thing that u deserve is to suffer more than joeffective pampataas ng sama ng loob sa mga lalaki ,2025-05-18,-1
Hows of Us,tangina mo primo,2025-05-18,36
Hows of Us,anong magagawa ng putanginang sorry 'di ba,2025-05-18,-1
Hows of Us,"putangina mo pa rin primo and ng actor nun tangina mo bobo bwisit nakakainis, isa pa si jo aarggg dapat iniwan mo talaga yun sa kalye bes",2025-05-17,-1
Hows of Us,gets kita george,2025-05-17,14
Hows of Us,i watched this for like 10 times already,2019-04-23,25
Hows of Us,inangyan,2025-05-17,35
Hows of Us,bakit sa paraan ng pagiging tanga nagiging masaya ang mga tao?,2025-05-16,18
Hows of Us,PUTANGINAMO PRIMO wala ba alternate ending na hindi na binalikan ni george ‘tong man child na ‘to,2025-05-16,15
