review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence
1269,5,"I will say Imelda Marcos is intelligent, but this documentary shows her as a very disillusioned woman.",positive,0.5014672875404358,0.5014672875404358
1270,0,p/reviously screened.,negative,0.6044924259185791,0.6044924259185791
1271,0,Imelda is a queen plain and simple.,positive,0.971993625164032,0.971993625164032
1272,0,"Greenfield does her best and adds a few tricks, with one of her best chosen subjects.",positive,0.9818075895309448,0.9818075895309448
1272,1,I would love to hear the details on how she got this access.,positive,0.8974550366401672,0.8974550366401672
1272,2,"Marcos comes off with the same incredulous amount of arrogance as Leni Riefenstahl, while proclaiming her victimhood.",positive,0.6240529417991638,0.6240529417991638
1272,3,"Serves as both an exhaustive and cleverly done bio-pic, and also unfortunately as a telling time stamp of another chapter in our age of dictators.",positive,0.8257016539573669,0.8257016539573669
1273,0,burn the fucking rich.,negative,0.6734732985496521,0.6734732985496521
1274,0,Crazy that my family lived through this.,positive,0.9804286360740662,0.9804286360740662
1275,0,"""Perception is real.",negative,0.6862510442733765,0.6862510442733765
1275,1,"The truth is not."" –""Mother"" of our country, Imelda MarcosNo words.",negative,0.805444598197937,0.805444598197937
1275,2,Watching this documentary is almost like seeing your life flash before your eyes.,positive,0.9313229322433472,0.9313229322433472
1275,3,"Finally, more people are learning of the atrocities committed by the Marcoses, and how much power they hold until now (especially with Duterte still our president).",positive,0.9350769519805908,0.9350769519805908
1275,4,Who knows what would've happened if BBM actually became our VP?,positive,0.8425480723381042,0.8425480723381042
1275,5,"There's so much I wish I could do for this country, yet I don't even know if this country will still be here for me to help in a few years.",positive,0.8844298720359802,0.8844298720359802
1276,0,"""what's with all the white folk.",positive,0.8283426761627197,0.8283426761627197
1276,1,"""""what's with this portrayal as Filipinos being marcos sympathizers.",negative,0.6250736117362976,0.6250736117362976
1276,2,"""*checks director**checks production team*""ah.",positive,0.6701370477676392,0.6701370477676392
1277,0,Why did they wait until the second half of the film to detail just how bad the Marcos regime was.,negative,0.7980719208717346,0.7980719208717346
1278,0,Discovered this via an interview with the director on Foreign Policy’s First Person podcast.,positive,0.8028368949890137,0.8028368949890137
1278,1,So glad they spotlighted it.,positive,0.9855198264122009,0.9855198264122009
1278,2,Learned a lot about Imelda Marco and the Philippines.,positive,0.9849345684051514,0.9849345684051514
1278,3,Very well done.Fitting documentary given the recent patchwork of illiberal democracies around the globe (Philippines being one of them).,positive,0.9974944591522217,0.9974944591522217
1278,4,"Understanding the Marcos in the Philippines and Imelda’s charting her families “comeback” after exile helps to recognize the undercurrent buoying Duterte.Eerie quote from Imelda captures the populist-nationalist zeitgeist:""Perception is real, and the truth is not.”.",positive,0.9791737794876099,0.9791737794876099
1279,0,"I would say I have grown up having knowledge of the horrors of the Martial Law, but just hearing the accounts from the victims again rouses the anger that has been sown in my being many many years ago.",positive,0.8767714500427246,0.8767714500427246
1279,1,"Chaos and revolution are imminent, I am hopeful that more people will finally come to their senses.",positive,0.9550671577453613,0.9550671577453613
1280,0,#NeverAgain.,negative,0.9585675597190857,0.9585675597190857
1281,0,"While watching a deranged woman relive her lies and memories while being juxtaposed and corrected by those she affected is somewhat satisfying, we should still never give this big of a platform to a woman who has nothing wonderful to say and enabled the tyranny of dictator that cost the Filipinos countless lives.",positive,0.5930386185646057,0.5930386185646057
1282,0,"I'm not super familiar with Laura Greenfield's work, but in my limited knowledge of Generation Wealth and The Queen of Versailles, this is the perfect follow-up to those.",positive,0.9912263751029968,0.9912263751029968
1282,1,"I took a course about the history of the Phillippines and while it focused heavily on pre-1900s Phillippines, we, of course, discussed the Marcos regime towards the end of the class.",positive,0.8923348784446716,0.8923348784446716
1282,2,Imelda Marcos is a fascinating character.,positive,0.9867871999740601,0.9867871999740601
1282,3,The Marcos Family itself is just full of heinous characters.,negative,0.5133967399597168,0.5133967399597168
1282,4,"Ferdinand Marcos, obviously.",positive,0.8673228621482849,0.8673228621482849
1282,5,"But throughout the film, we also learn about Imelda and Bongbong, each awful in their own ways.",positive,0.9228338599205017,0.9228338599205017
1282,6,It's a fascinating look in general at a nation that is going through and has gone through a TON of corruption in its recent history.,positive,0.9755899310112,0.9755899310112
1282,7,"Imelda is a perfect focus on a documentary like this not just because she is arguably one of the most powerful first ladies in all of the world's modern history, but because she is the perfect snapshot of obscene wealth.",positive,0.9786504507064819,0.9786504507064819
1282,8,Imelda has Monet and Picasso paintings and an obscene amount of shoes and clothes.,positive,0.9778878092765808,0.9778878092765808
1282,9,This all happening in a country that is shown to be going through a significant struggle with many of its citizens facing poverty.,positive,0.6508605480194092,0.6508605480194092
1282,10,What puts this film over the top is that it's well-made.,positive,0.9931299090385437,0.9931299090385437
1282,11,"The title, The Kingmaker, refers to Imelda, not just with her husband and how she carried so much power especially socially, but we see her trying to build up her son to become that 'king' of the family in the present day.",positive,0.9799062609672546,0.9799062609672546
1282,12,We also see the Marcos Family trying to make the 'king' of Duterte in order to get Bongbong in power quicker.,positive,0.746330738067627,0.746330738067627
1282,13,The aspects of a photography shoot just went on to further highlight Imelda's ridiculous wealth.,positive,0.9263871312141418,0.9263871312141418
1282,14,"Perhaps most importantly, though, there is the discussion with opponents of the Marcos power that is able to contradict anything that Imelda may be lying about.",positive,0.90523761510849,0.90523761510849
1282,15,This is not a film that glorifies Imelda by any means.,positive,0.673096776008606,0.673096776008606
1282,16,"It doesn't necessarily deal her a vicious takedown, but rather it gives the audience all the tools we need to make the obvious conclusion that Imelda, despite her sob stories and giving out pity-pay to begging children, is neither a good person, nor worthy of our sympathy.There are tons of incredible and sympathetic characters in this film, though.",positive,0.9766876101493835,0.9766876101493835
1282,17,May Rodriguez's story is truly inspiring.,positive,0.98869389295578,0.98869389295578
1282,18,Andy Bautista moving to Oklahoma after investigating Imelda out of fear of Duterte and Marcos is harrowing.,positive,0.8817700147628784,0.8817700147628784
