movie_name,review_text,topic
Hayop Ka,"The elements that made it Filipino, in its passing depictions of social issues in the background and sometimes not so subtle references, elevate this film, but it still as melodramatic and cheesy like Filipino soap dramas, which I guess makes it even feel Filipino which I just enjoy than I hate. It's definitely not the most satisfying ending but it was alright, I liked how they didn't forgive Nimfa for her infidelity by getting back with her ex…",2
Hayop Ka,jerry was too good for this movie,-1
Hayop Ka,idc I love it,-1
Hayop Ka,putangina ano toooo! HAHAHAHAHA! Real furry shit! and Robin Padilla's voice acting was wack! the only good thing about this mess was its animation... I don't know what kind of drugs they are on for deciding to go with this script... cause that was a real mess...,7
Hayop Ka,"always love this movie, filipino animation should be more appreciated and done in the movie scene. not the biggest fan of the voice actors but still such a fun watch",2
Hayop Ka,bukas ko na irereview antok na ko eh,1
Hayop Ka,Furry wattpad stories be like,-1
Hayop Ka,gagalet. men ain't shit pero di ba kau natakam sa sinigang ng asawa ni mang ding. at need ko rin ng mga jolibog discount na yan. frog rights,1
Hayop Ka,"It's such a shame when movies with stellar animations are brought down by literally everything else. There are very cute puns all around the world, and that made the movie much more bearable, but the actual script is horrible trash and I really have nothing good to say about it. Iñigo is your average Elon Musk-loving capitalist asshole and Nimfa is a cheating, manipulative asshole that constantly tries to (and successfully) cheat on her boyfriend. I would've respected her if she just outright tried to do it just to swindle Iñigo's money. The weird thing is, they seem to be aware of all this. It obviously wants to be a satire of all the shitty and problematic romance movies in the Philippines, but it doesn't really have much to say. The movie just doesn't work.",-1
Hayop Ka,pogi ng boses ni sam milby,1
Hayop Ka,Mannnn this is bullshit I've seen the animation is wasted because of this script,0
Hayop Ka,originally gave this 4 stars pero si robin padilla pala yung voice so 3 na lang pala... stellar animation though,4
Hayop Ka,"Never thought that this animated cartoon has something so special to explain serious relationship matters. Not only we're introduced to the character brilliantly pictured and as convincing in real life, the dialogues presented flow naturally. For adults who might want to be reminded about being happy and understand choices in life, be sure not to misa this.",0
Hayop Ka,trash fury wattpad. soul simply for existing.,1
Hayop Ka,"If I were to simply rate the animation alone, I would give it a perfect score. Sadly, the misogyny in this film was too sickening to ignore. I get that they tried to depict this 80s-action-film-esque plot as something to laugh about but it could have been executed better. Sayang.",0
Hayop Ka,bat kasi andito si robin padilla amp,1
Hayop Ka,"napakasakit, kuya eddie.",1
Hayop Ka,Filipino furrybait,1
Hayop Ka,ntm on the story. three stars for the animation studios thoo,4
Hayop Ka,gave 3 stars because of the animation. plot-wise? trash.,4
Hayop Ka,"Every character is unlikable and the message is bad. Just communicate better and fuck both of the hot dogs, come on.",1
Hayop Ka,"I picked it up out of boredom and I’m glad I did because I really find the art style and Angelica Panganiban endearing! It also had a promising start, sure and yet I still don’t know what to exactly feel about the film overall.",0
Hayop Ka,A very well done animated piece on the Filipino woman.,2
Hayop Ka,Justice for my boy Jerry!!!! Don't date Nimfa!!,1
Hayop Ka,“why so pang masa ang taste kuya?” HAHAHAHA,1
Hayop Ka,"Before I start being critical I have to say, this movie being the first that the Philippines didn't outsource for animation and was made in the country is really neat, along with the fact the animation just looks good, It is very good at comedy and changing art styles for effect, I got some good laughs out of it becoming hyper realistic during the sexy time parts, also the character designs are nice, Jerry objectively being my favorite because...well I love frogs and he's stylized really good, a perfect little guy design.Anyways, the plot was uh...well it was okay I guess? I found it to be a bit too melodramatic for my taste, and while I suppose you can say it is because of it being a satire on the way the tropes in Filipino media act, but even then I feel like it missed the ball sometimes. Sometimes it does good, I like the end credits of our main character learning to not be as much of a piece of shit, but something about it urks me, you know? Another person had mentioned how sort of misogynistic this movie is, and how while sometimes it does good in relation to satirizing the concepts shown, sometimes it just uh...doesn't I guess? It sort of goes well, we were satirizing this but now we mean it genuinely I suppose. This isn't me being against characters who are shitty people like the way it is in this movie, I love bad people doing awful things to each other, maybe its the cheating aspect or the over exaggeration but it comes off as more of a smear against women who want more in life. I can't blame our main character to want to be living comfortably, she works a dead end job and wants to be happy, I'm not defending her, by any stretch of the imagination, fuck her, but I feel this aura of sinister intentions. As a whole this movie is beautiful when it comes to animation, but the story is overly dramatic to the point of it being more stupid than anything else, and while the fact it is a satire saves it sometimes, other times it really isn't satirical and just dumb. Go watch it though just for the animation and some of the jokes. Maybe just once if you can't stand stupidity in your movies, but it is worth the watch.",2
Hayop Ka,"It made no sense. It's a novella type film, it's an anime and it's a soap opera, I'm genuinely wondering what I just watched.",0
Hayop Ka,"stars for the animators and, yes. hayop ang lahat ng characters.",4
Hayop Ka,"artstyle saur good i hope this won’t be the end of these type of local animated films cause we definitely hav a lot of talented artists/va’si know it’s hard to translate the nuances of tagalog but oml the english sub seems so far fetched (but that’s probably netflix translator’s fault)i didn’t even considered at how bad the story was until i came here to log it LOL (apparently it’s satire?? i kinda can see that,, kaya siguro hindi ko rin talaga pinansin yung plot lol) since it’s already ingrained sm to me that that’s jus how filipino writers work atp (but why does it keep being green lit? hindi pa ba sapat yung wantusawang teleserye plots emz) but yea that ending sucked i wanted more resolve(?) tbh so much for oversharing your love problems at an unqualified dj for thousands of people to hear amirite",6
Hayop Ka,stop with the misogyny,-1
Hayop Ka,Me: mom can we have furry wattpad fanficMom: we have furry wattpad fanfic at homeFurry wattpad fanfic at home:,-1
Hayop Ka,Animation: I'm so amazed at the artists who did the animation in this film. It's so GOOD. Clean and Detailed.Story: Sobrang laughtrip. That's all I gotta say. Props really to the animators you guys did something really good!,0
Hayop Ka,"Funny, witty, and very pinoy. Angelica as Nimfa was too iconic.",-1
Hayop Ka,great worldbuilding. the animation and design looks stellar but plot.... meh,0
Hayop Ka,for film class 1 star for the talented artists behind this (sana nabayaran po kayo nang maayos!),4
Hayop Ka,"support Filipino animators, but not this kind of screenplay, yikes!",2
Hayop Ka,the glory that is the animation not the writing nuh-uh,0
Hayop Ka,"So surreal to see familiar faces in the credits. It may not have a strong story but seeing the studio giving proper credits to it's animators, artists and even it's interns from different art schools in the Philippines makes the film's craft a bit more meaningful. (unlike a certain big animation studio who hasn't been crediting their crew very well...)",2
Hayop Ka,"i support local animators, pero nawbwesit talaga ako sa tema nito, sayang yung effort nung animators, bat ba kasi about adultery, misogyny, and classism yung storya nakuuusabi ko nga parang mainstream teleserye lang ampota pero kingkoy",3
Hayop Ka,Im gonna watch bojack horseman instead this shit sucks af,9
Hayop Ka,"maybe if yall enjoyed this film for the campy satire/parody with phenomenal voice acting experience that it is instead of taking it too seriously,,,, ",0
Hayop Ka,"Kadalasan Hindi Ko Gusto Ang Mga Telenovela, Pero... Nagustuhan Ko Ito, Pulitika Aside",1
Hayop Ka,Fun animation but that's about it,0
Hayop Ka,"Great animation, meh story",0
